codigoEmenda,ano,tipoEmenda,autor,nomeAutor,numeroEmenda,localidadeDoGasto,funcao,subfuncao,valorEmpenhado,valorLiquidado,valorPago,valorRestoInscrito,valorRestoCancelado,valorRestoPago
202219860010,2022,Emenda Individual - Transferências com Finalidade Definida,PAULO PIMENTA,PAULO PIMENTA,0010,RIO GRANDE DO SUL (UF),Agricultura,Promoção da produção agropecuária,"20,00","0,00","0,00","20,00","0,00","20,00"
202219970008,2022,Emenda Individual - Transferências com Finalidade Definida,VICENTINHO,VICENTINHO,0008,Nacional,Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","20,00","20,00","0,00","0,00","0,00"
202212460004,2022,Emenda Individual - Transferências Especiais,JULIO CESAR,JULIO CESAR,0004,NOSSA SENHORA DE NAZARÉ - PI,Encargos especiais,Outras transferências,"20,00","20,00","20,00","0,00","0,00","0,00"
202240640002,2022,Emenda Individual - Transferências Especiais,ROGERIO CORREIA,ROGERIO CORREIA,0002,MINAS GERAIS (UF),Encargos especiais,Outras transferências,"20,00","0,00","0,00","20,00","0,00","20,00"
202236110018,2022,Emenda Individual - Transferências com Finalidade Definida,LUIZA ERUNDINA,LUIZA ERUNDINA,0018,PARAÍBA (UF),Cultura,"Patrimônio histórico, artístico e arqueológico","20,00","0,00","0,00","200.750,00","0,00","199.250,00"
202240110019,2022,Emenda Individual - Transferências com Finalidade Definida,GLEISI HOFFMANN,GLEISI HOFFMANN,0019,PARANÁ (UF),Agricultura,Promoção da produção agropecuária,"20,00","0,00","0,00","40,00","0,00","0,00"
202240610003,2022,Emenda Individual - Transferências com Finalidade Definida,PROFESSORA ROSA NEIDE,PROFESSORA ROSA NEIDE,0003,MATO GROSSO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00","20,00","0,00","20,00"
202235390011,2022,Emenda Individual - Transferências com Finalidade Definida,LUCIANO BIVAR,LUCIANO BIVAR,0011,PERNAMBUCO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00","60,00","0,00","0,00"
202238100008,2022,Emenda Individual - Transferências com Finalidade Definida,ANTONIO ANASTASIA,ANTONIO ANASTASIA,0008,Nacional,Defesa nacional,Desenvolvimento científico,"20,00","20,00","20,00","0,00","0,00","0,00"
202222100010,2022,Emenda Individual - Transferências com Finalidade Definida,ESPERIDIAO AMIN,ESPERIDIAO AMIN,0010,SANTA CATARINA (UF),Cultura,"Patrimônio histórico, artístico e arqueológico","20,00","40.179,43","16.095,27","186.399,88","0,00","181.409,58"
202227590007,2022,Emenda Individual - Transferências com Finalidade Definida,EROS BIONDINI,EROS BIONDINI,0007,MINAS GERAIS (UF),Segurança pública,Custódia e reintegração social,"200.000,00","0,00","0,00","200.000,00","0,00","200.000,00"
202235390010,2022,Emenda Individual - Transferências com Finalidade Definida,LUCIANO BIVAR,LUCIANO BIVAR,0010,Nacional,Defesa nacional,Normatização e fiscalização,"200.000,00","200.000,00","194.230,00","5.770,00","0,00","5.770,00"
202232280016,2022,Emenda Individual - Transferências com Finalidade Definida,IVAN VALENTE,IVAN VALENTE,0016,SÃO PAULO (UF),Educação,Ensino profissional,"200.000,00","0,00","0,00","400.000,00","0,00","0,00"
202242150003,2022,Emenda Individual - Transferências com Finalidade Definida,VIVI REIS,VIVI REIS,0003,PARÁ (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","200.000,00","0,00","0,00","400.000,00","0,00","0,00"
202239040010,2022,Emenda Individual - Transferências com Finalidade Definida,ALE SILVA,ALE SILVA,0010,Nacional,Defesa nacional,Administração geral,"200.000,00","0,00","0,00","200.000,00","0,00","200.000,00"
202228160013,2022,Emenda Individual - Transferências com Finalidade Definida,ROBERTO DE LUCENA,ROBERTO DE LUCENA,0013,Nacional,Saúde,Assistência hospitalar e ambulatorial,"200.000,00","200.000,00","200.000,00","0,00","0,00","0,00"
202239280002,2022,Emenda Individual - Transferências com Finalidade Definida,CARLA ZAMBELLI,CARLA ZAMBELLI,0002,SÃO PAULO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","200.000,00","200.000,00","200.000,00","0,00","0,00","0,00"
202239430007,2022,Emenda Individual - Transferências com Finalidade Definida,CHRISTINO AUREO,CHRISTINO AUREO,0007,RIO DE JANEIRO (UF),Desporto e lazer,Desporto comunitário,"200.000,00","0,00","0,00","200.000,00","200.000,00","0,00"
202242130016,2022,Emenda Individual - Transferências com Finalidade Definida,MILTON COELHO,MILTON COELHO,0016,PERNAMBUCO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","200.000,00","0,00","0,00","600.000,00","0,00","0,00"
202241090017,2022,Emenda Individual - Transferências com Finalidade Definida,JOSE RICARDO,JOSE RICARDO,0017,Nacional,Segurança pública,Policiamento,"200.000,00","0,00","0,00","200.000,00","0,00","200.000,00"
202290650010,2022,Emenda Individual - Transferências com Finalidade Definida,HEITOR FREIRE,HEITOR FREIRE,0010,CEARÁ (UF),Assistência social,Assistência comunitária,"200.000,00","100.000,00","100.000,00","100.000,00","0,00","100.000,00"
202240530015,2022,Emenda Individual - Transferências com Finalidade Definida,PAULA BELMONTE,PAULA BELMONTE,0015,DISTRITO FEDERAL (UF),Cultura,Difusão cultural,"200.000,00","200.000,00","200.000,00","0,00","0,00","0,00"
202236110011,2022,Emenda Individual - Transferências com Finalidade Definida,LUIZA ERUNDINA,LUIZA ERUNDINA,0011,SÃO PAULO (UF),Ciência e Tecnologia,Desenvolvimento científico,"200.000,00","200.000,00","200.000,00","0,00","0,00","0,00"
202236910003,2022,Emenda Individual - Transferências Especiais,JOAO DANIEL,JOAO DANIEL,0003,INDIAROBA - SE,Encargos especiais,Outras transferências,"200.000,00","0,00","0,00","200.000,00","0,00","200.000,00"
202211970002,2022,Emenda Individual - Transferências com Finalidade Definida,PERPETUA ALMEIDA,PERPETUA ALMEIDA,0002,ACRE (UF),Agricultura,Promoção da produção agropecuária,"200.000,00","0,00","0,00","200.000,00","0,00","200.000,00"
202227590005,2022,Emenda Individual - Transferências com Finalidade Definida,EROS BIONDINI,EROS BIONDINI,0005,SÃO PAULO (UF),Desporto e lazer,Desporto comunitário,"20,00","20,00","20,00","0,00","0,00","0,00"
202220380005,2022,Emenda Individual - Transferências com Finalidade Definida,FLAVIO ARNS,FLAVIO ARNS,0005,PARANÁ (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00","20,00","0,00","20,00"
202241510013,2022,Emenda Individual - Transferências com Finalidade Definida,JOENIA WAPICHANA,JOENIA WAPICHANA,0013,RORAIMA (UF),Segurança pública,Policiamento,"20,00","0,00","0,00","40,00","0,00","0,00"
202235390012,2022,Emenda Individual - Transferências com Finalidade Definida,LUCIANO BIVAR,LUCIANO BIVAR,0012,Nacional,Segurança pública,Policiamento,"20,00","124.928,80","0,00","20,00","0,00","20,00"
202241450014,2022,Emenda Individual - Transferências com Finalidade Definida,BIA CAVASSA,BIA CAVASSA,0014,MATO GROSSO DO SUL (UF),Segurança pública,Policiamento,"20,00","20,00","0,00","20,00","0,00","20,00"
202241690013,2022,Emenda Individual - Transferências com Finalidade Definida,PROFESSOR ISRAEL BATISTA,PROFESSOR ISRAEL BATISTA,0013,DISTRITO FEDERAL (UF),Desporto e lazer,Desporto comunitário,"20,00","20,00","20,00","0,00","0,00","0,00"
202241680002,2022,Emenda Individual - Transferências Especiais,PEDRO WESTPHALEN,PEDRO WESTPHALEN,0002,CANGUÇU - RS,Encargos especiais,Outras transferências,"20,00","20,00","20,00","0,00","0,00","0,00"
202237670011,2022,Emenda Individual - Transferências Especiais,TADEU ALENCAR,TADEU ALENCAR,0011,Nordeste,Encargos especiais,Outras transferências,"20,00","0,00","0,00","20,00","0,00","20,00"
202237310015,2022,Emenda Individual - Transferências Especiais,MISAEL VARELLA,MISAEL VARELLA,0015,MUTUM - MG,Encargos especiais,Outras transferências,"20,00","0,00","0,00","20,00","0,00","20,00"
202240230004,2022,Emenda Individual - Transferências Especiais,JOSE NELTO,JOSE NELTO,0004,GOIÁS (UF),Encargos especiais,Outras transferências,"20,00","20,00","20,00","0,00","0,00","0,00"
202230520003,2022,Emenda Individual - Transferências com Finalidade Definida,BALEIA ROSSI,BALEIA ROSSI,0003,SÃO PAULO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00","20,00","0,00","20,00"
202227590009,2022,Emenda Individual - Transferências com Finalidade Definida,EROS BIONDINI,EROS BIONDINI,0009,Nacional,Segurança pública,Policiamento,"20,00","0,00","0,00","329.119,75","0,00","70.880,25"
202216900010,2022,Emenda Individual - Transferências com Finalidade Definida,RENILDO CALHEIROS,RENILDO CALHEIROS,0010,RECIFE - PE,Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00","40,00","0,00","0,00"
202226010008,2022,Emenda Individual - Transferências com Finalidade Definida,MARCIO MARINHO,MARCIO MARINHO,0008,Nacional,Defesa nacional,Desenvolvimento científico,"20,00","20,00","20,00","0,00","0,00","0,00"
202240150001,2022,Emenda Individual - Transferências com Finalidade Definida,HELIO COSTA,HELIO COSTA,0001,SANTA CATARINA (UF),Agricultura,Promoção da produção agropecuária,"20,00","0,00","0,00","20,00","6.586,21","193.413,79"
202241520007,2022,Emenda Individual - Transferências com Finalidade Definida,JORGE BRAZ,JORGE BRAZ,0007,ANGRA DOS REIS - RJ,Desporto e lazer,Desporto comunitário,"200.000,00","0,00","0,00","200.000,00","0,00","200.000,00"
202227760011,2022,Emenda Individual - Transferências com Finalidade Definida,ALESSANDRO MOLON,ALESSANDRO MOLON,0011,RIO DE JANEIRO (UF),Educação,Ensino superior,"200.000,00","200.000,00","0,00","200.000,00","0,00","200.000,00"
202240910002,2022,Emenda Individual - Transferências com Finalidade Definida,ZENAIDE MAIA,ZENAIDE MAIA,0002,Nacional,Segurança pública,Policiamento,"200.000,00","0,00","0,00","200.000,00","0,00","200.000,00"
202237370007,2022,Emenda Individual - Transferências com Finalidade Definida,ORLANDO SILVA,ORLANDO SILVA,0007,SÃO PAULO (UF),Ciência e Tecnologia,Desenvolvimento científico,"200.000,00","0,00","0,00","400.000,00","0,00","0,00"
202240710005,2022,Emenda Individual - Transferências com Finalidade Definida,TIAGO DIMAS,TIAGO DIMAS,0005,TOCANTINS (UF),Educação,Ensino superior,"200.000,00","200.000,00","200.000,00","0,00","0,00","0,00"
202240590013,2022,Emenda Individual - Transferências Especiais,PROFESSOR JOZIEL,PROFESSOR JOZIEL,0013,ITAOCARA - RJ,Encargos especiais,Outras transferências,"200.000,00","0,00","0,00","200.000,00","0,00","200.000,00"
202213100016,2022,Emenda Individual - Transferências com Finalidade Definida,BENEDITA DA SILVA,BENEDITA DA SILVA,0016,Nacional,Comunicações,Tecnologia da informação,"200.000,00","0,00","0,00","200.000,00","0,00","200.000,00"
202237670015,2022,Emenda Individual - Transferências com Finalidade Definida,TADEU ALENCAR,TADEU ALENCAR,0015,PERNAMBUCO (UF),Educação,Ensino superior,"200.000,00","0,00","0,00","237.813,06","0,00","162.186,94"
202240890011,2022,Emenda Individual - Transferências com Finalidade Definida,ORIOVISTO GUIMARAES,ORIOVISTO GUIMARAES,0011,Nacional,Encargos especiais,Outros encargos especiais,"200.000,00","200.000,00","200.000,00","0,00","0,00","0,00"
202226010005,2022,Emenda Individual - Transferências com Finalidade Definida,MARCIO MARINHO,MARCIO MARINHO,0005,BAHIA (UF),Assistência social,Assistência comunitária,"200.000,00","200.000,00","200.000,00","0,00","0,00","0,00"
202238130005,2022,Emenda Individual - Transferências com Finalidade Definida,FERNANDO MONTEIRO,FERNANDO MONTEIRO,0005,PERNAMBUCO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","200.000,00","0,00","0,00","600.000,00","0,00","0,00"
202227180015,2022,Emenda Individual - Transferências com Finalidade Definida,AUGUSTO COUTINHO,AUGUSTO COUTINHO,0015,PERNAMBUCO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","200.000,00","0,00","0,00","600.000,00","0,00","0,00"
202242020004,2022,Emenda Individual - Transferências Especiais,CARLA DICKSON,CARLA DICKSON,0004,RIO GRANDE DO NORTE (UF),Encargos especiais,Outras transferências,"200.000,00","100.000,00","100.000,00","100.000,00","0,00","100.000,00"
202239730007,2022,Emenda Individual - Transferências com Finalidade Definida,ELI BORGES,ELI BORGES,0007,TOCANTINS (UF),Saúde,Assistência hospitalar e ambulatorial,"200.000,00","0,00","0,00","200.000,00","5.842,00","194.158,00"
202238950007,2022,Emenda Individual - Transferências Especiais,ABILIO SANTANA,ABILIO SANTANA,0007,SOUTO SOARES - BA,Encargos especiais,Outras transferências,"200.000,00","0,00","0,00","200.000,00","0,00","200.000,00"
202239170002,2022,Emenda Individual - Transferências com Finalidade Definida,BENES LEOCADIO,BENES LEOCADIO,0002,RIO GRANDE DO NORTE (UF),Segurança pública,Policiamento,"20,00","0,00","0,00","20,00","0,00","20,00"
202241680016,2022,Emenda Individual - Transferências Especiais,PEDRO WESTPHALEN,PEDRO WESTPHALEN,0016,SÃO MARTINHO - RS,Encargos especiais,Outras transferências,"20,00","20,00","20,00","0,00","0,00","0,00"
202237300006,2022,Emenda Individual - Transferências com Finalidade Definida,MIGUEL LOMBARDI,MIGUEL LOMBARDI,0006,SÃO PAULO (UF),Desporto e lazer,Desporto comunitário,"20,00","199.973,00","199.973,00","27,00","27,00","0,00"
202240640003,2022,Emenda Individual - Transferências com Finalidade Definida,ROGERIO CORREIA,ROGERIO CORREIA,0003,MINAS GERAIS (UF),Agricultura,Promoção da produção agropecuária,"20,00","20,00","20,00","0,00","0,00","0,00"
202224680003,2022,Emenda Individual - Transferências com Finalidade Definida,LIDICE DA MATA,LIDICE DA MATA,0003,BAHIA (UF),Cultura,Difusão cultural,"20,00","0,00","0,00","20,00","0,00","20,00"
202240210008,2022,Emenda Individual - Transferências com Finalidade Definida,JOICE HASSELMANN,JOICE HASSELMANN,0008,SÃO PAULO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","20,00","20,00","0,00","0,00","0,00"
202240590015,2022,Emenda Individual - Transferências com Finalidade Definida,PROFESSOR JOZIEL,PROFESSOR JOZIEL,0015,RIO DE JANEIRO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00","20,00","0,00","20,00"
202213310008,2022,Emenda Individual - Transferências com Finalidade Definida,ALICE PORTUGAL,ALICE PORTUGAL,0008,BAHIA (UF),Comunicações,Tecnologia da informação,"20,00","0,00","0,00","40,00","0,00","0,00"
202240520005,2022,Emenda Individual - Transferências com Finalidade Definida,PASTOR GIL,PASTOR GIL,0005,Nacional,Segurança pública,Policiamento,"20,00","0,00","0,00","20,00","20,00","0,00"
202237170023,2022,Emenda Individual - Transferências com Finalidade Definida,MARCIO ALVINO,MARCIO ALVINO,0023,SANTO ANTÔNIO DO PINHAL - SP,Saúde,Atenção básica,"20,00","20,00","20,00","0,00","0,00","0,00"
202238980002,2022,Emenda Individual - Transferências com Finalidade Definida,ADOLFO VIANA,ADOLFO VIANA,0002,BAHIA (UF),Defesa nacional,Defesa naval,"20,00","20,00","20,00","0,00","0,00","0,00"
202240530001,2022,Emenda Individual - Transferências com Finalidade Definida,PAULA BELMONTE,PAULA BELMONTE,0001,DISTRITO FEDERAL (UF),Cultura,Difusão cultural,"20,00","0,00","0,00","20,00","0,00","20,00"
202291910010,2022,Emenda Individual - Transferências com Finalidade Definida,ZE NETO,ZE NETO,0010,BAHIA (UF),Gestão ambiental,Preservação e conservação ambiental,"20,00","0,00","0,00","20,00","20,00","0,00"
202237100011,2022,Emenda Individual - Transferências com Finalidade Definida,LUIZIANNE LINS,LUIZIANNE LINS,0011,CEARÁ (UF),Educação,Ensino superior,"20,00","0,00","0,00","200.482,78","0,00","199.517,22"
202224490014,2022,Emenda Individual - Transferências com Finalidade Definida,EFRAIM FILHO,EFRAIM FILHO,0014,CAMPINA GRANDE - PB,Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00","20,00","20,00","0,00"
202216190005,2022,Emenda Individual - Transferências com Finalidade Definida,ATILA LINS,ATILA LINS,0005,AMAZONAS (UF),Saúde,Assistência hospitalar e ambulatorial,"20,00","20,00","20,00","0,00","0,00","0,00"
202292040002,2022,Emenda Individual - Transferências com Finalidade Definida,MARCOS DO VAL,MARCOS DO VAL,0002,ESPÍRITO SANTO (UF),Defesa nacional,Defesa naval,"20,00","199.920,37","199.920,37","79,63","0,00","79,63"
202240530002,2022,Emenda Individual - Transferências com Finalidade Definida,PAULA BELMONTE,PAULA BELMONTE,0002,DISTRITO FEDERAL (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00","20,00","10,00","10,00"
202240500010,2022,Emenda Individual - Transferências com Finalidade Definida,OSSESIO SILVA,OSSESIO SILVA,0010,PERNAMBUCO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00","60,00","0,00","0,00"
202214080015,2022,Emenda Individual - Transferências com Finalidade Definida,PATRUS ANANIAS,PATRUS ANANIAS,0015,MINAS GERAIS (UF),Agricultura,Promoção da produção agropecuária,"20,00","0,00","0,00","20,00","0,00","20,00"
202237170009,2022,Emenda Individual - Transferências com Finalidade Definida,MARCIO ALVINO,MARCIO ALVINO,0009,CRUZEIRO - SP,Saúde,Atenção básica,"20,00","20,00","20,00","0,00","0,00","0,00"
202240590007,2022,Emenda Individual - Transferências Especiais,PROFESSOR JOZIEL,PROFESSOR JOZIEL,0007,APERIBÉ - RJ,Encargos especiais,Outras transferências,"20,00","0,00","0,00","20,00","0,00","20,00"
202240580004,2022,Emenda Individual - Transferências com Finalidade Definida,PROFESSOR ALCIDES,PROFESSOR ALCIDES,0004,GOIÁS (UF),Gestão ambiental,Preservação e conservação ambiental,"20,00","0,00","0,00","40,00","0,00","0,00"
202239600002,2022,Emenda Individual - Transferências Especiais,DR. FREDERICO,DR. FREDERICO,0002,MINAS GERAIS (UF),Encargos especiais,Outras transferências,"20,00","0,00","0,00","20,00","0,00","20,00"
202237390005,2022,Emenda Individual - Transferências com Finalidade Definida,PEDRO CUNHA LIMA,PEDRO CUNHA LIMA,0005,CAMPINA GRANDE - PB,Agricultura,Promoção da produção agropecuária,"20,00","20,00","20,00","0,00","0,00","0,00"
202240910004,2022,Emenda Individual - Transferências com Finalidade Definida,ZENAIDE MAIA,ZENAIDE MAIA,0004,CARNAÚBA DOS DANTAS - RN,Desporto e lazer,Desporto comunitário,"20,00","0,00","0,00","20,00","0,00","20,00"
